location_id,location_type,address,baidu_lat,baidu_lng,city,title,province_state,region,sales_phone,trt_id,country
cnsc8175,"['supercharger', 'standard charger']",浙江省嘉兴市南湖区中环南路1977号龙之梦大酒店地下一层停车场,30.7470170000,120.7465070000,嘉兴,嘉兴市龙之梦大酒店超级充电站（新国标）,浙江,asia_pacific,400 910 0707,4888,中国大陆
cnsc8177,"['supercharger', 'standard charger']",北京市朝阳区望京东园一区120号楼新荟城,40.0050900000,116.4886470000,北京,北京市新荟城购物中心超级充电站（新国标）,北京,asia_pacific,400 910 0707,4661,中国大陆
cnsc8178,"['supercharger', 'standard charger']",北京市海淀区海淀南路36号美华海润大厦地上停车场（入口：海淀南路-西北1门）,39.9806980000,116.3091070000,北京,北京市海润大厦超级充电站（新国标）,北京,asia_pacific,400 910 0707,4660,中国大陆
cnsc8179,"['supercharger', 'standard charger']",北京市密云区滨河路178号华润万象汇地下B1层C区（2通道C061车位）（入口：碧澄环路二巷）,40.3603710000,116.8413160000,北京,北京市密云华润万象汇超级充电站（新国标）,北京,asia_pacific,400 910 0707,4270,中国大陆
qingdaomixc,['store'],山东省青岛市市南区青岛万象城 LG136,36.0729890000,120.3845800000,青岛,青岛万象城体验店,山东,asia_pacific, 0532-85344520,27616,中国大陆
shanghaihongqiaostore,"['store', 'service']",上海市闵行区中春路9969号,31.1711800000,121.3360000000,上海,上海虹桥特斯拉中心,上海,asia_pacific, 021-80234035/021-80234036,577,中国大陆
cnsc8181,"['supercharger', 'standard charger']",北京市东城区东长安街1号东方广场P3停车场W3区,39.9158020000,116.4188450000,北京,北京市东方广场超级充电站（新国标）,北京,asia_pacific,400 910 0707,3976,中国大陆
cnsc8182,"['supercharger', 'standard charger']",浙江省台州市椒江区中心大道与洪家北环交叉口银泰城地下停车场B1层C区（入口：心海路）,28.6285770000,121.4066370000,台州,台州市银泰城超级充电站（V2+V3 | 新国标）,浙江,asia_pacific,400 910 0707,4262,中国大陆
cnsc8183,"['supercharger', 'standard charger']",江苏省徐州市经济开发区徐海路8号淮海环球港地下一层停车场,34.2736390000,117.2832940000,徐州,徐州市淮海环球港超级充电站（新国标）,江苏,asia_pacific,400 910 0707,5019,中国大陆
chongqingskp,['store'],重庆市渝北区红锦大道89号嘉州路新光天地B区一层-01028-2商铺,29.6000830000,106.5290940000,重庆,重庆新光天地体验店,重庆,asia_pacific, 023-88972199,2711,中国大陆
xianjinyelu,['service'],陕西省西安市高新区锦业路69号创业园A区11号第3幢（瞪羚二路上）,34.2026550000,108.8655440000,西安,西安锦业特斯拉中心,陕西,asia_pacific, 029-85703250,3490,中国大陆
tianjinwanggang,['service'],天津市津南区旺港路5号,39.0460250000,117.3085570000,天津,天津旺港特斯拉中心,天津,asia_pacific, 022-81117007,3516,中国大陆
cnsc8185,"['supercharger', 'standard charger']",江西省南昌市湾里区红湾大道66号保利皇冠假日酒店,28.7164302000,115.7677810000,南昌,南昌市保利皇冠假日酒店超级充电站（新国标）,江西,asia_pacific,400 910 0707,5182,中国大陆
cnsc8186,"['supercharger', 'standard charger']",浙江省丽水市莲都区丽阳街651号华侨开元名都大酒店地下一层停车场,28.4640080000,119.9285470000,丽水,丽水市华侨开元名都大酒店超级充电站（新国标）,浙江,asia_pacific,400 910 0707,5132,中国大陆
cnsc8187,"['supercharger', 'standard charger']",上海市闸北区灵石路695号珠江创意中心,31.2906370000,121.4567200000,上海,上海市珠江创意中心超级充电站（新国标）,上海,asia_pacific,400 910 0707,3568,中国大陆
cnsc8188,"['supercharger', 'standard charger']",四川省成都市高新区九兴大道14号凯乐国际,30.6293660000,104.0424560000,成都,成都市凯乐国际超级充电站（新国标）,四川,asia_pacific,400 910 0707,4893,中国大陆
cnsc8189,"['supercharger', 'standard charger']",江苏省溧阳市天目湖旅游度假区迎宾路588号,31.3224268000,119.4479200000,溧阳,溧阳市天目湖宾馆超级充电站（新国标）,江苏,asia_pacific,400 910 0707,5138,中国大陆
cnsc8190,"['supercharger', 'standard charger']",河南省许昌市魏都区建安大道 中原国际饭店 地下停车场负一层（入口：建安大道）,34.0414207000,113.8732050000,许昌,许昌中原国际饭店超级充电站（新国标）,河南,asia_pacific,400 910 0707,5335,中国大陆
cnsc8192,"['supercharger', 'standard charger']",湖北省天门市公旺大街天门CBD车库，地下一层C区,30.6547160000,113.1568060000,天门,天门CBD超级充电站（新国标）,湖北,asia_pacific,400 910 0707,5497,中国大陆
wuhanguanggu,"['store', 'service']",湖北省武汉市东湖新技术开发区关南工业园3号厂房,30.4869810000,114.4433550000,武汉,武汉光谷特斯拉中心,湖北,asia_pacific, 027-59189212,4838,中国大陆
cnsc8193,"['supercharger', 'standard charger']",陕西省西安市雁塔区曲江池东路和曲江池南路交叉口,34.2012335000,108.9953550000,西安,西安万众国际超级充电站（V2+V3 | 新国标）,陕西,asia_pacific,400 910 0707,4663,中国大陆
cnsc8195,"['supercharger', 'standard charger']",广东省广州市天河区珠江西路5号地下停车场负三层（B3）,23.1235910000,113.3299880000,广州,广州国际金融中心超级充电站（新国标）,广东,asia_pacific,400 910 0707,5224,中国大陆
cnsc8196,"['supercharger', 'standard charger']",安徽省合肥市四牌楼商业圈长江中路98号,31.8681870000,117.2985690000,合肥,合肥银泰中心超级充电站（新国标）,安徽,asia_pacific,400 910 0707,5153,中国大陆
cnsc8197,"['supercharger', 'standard charger']",江苏省泰州市海陵区北泰渔路888号,32.5488340000,119.9565440000,泰州,泰州碧桂园凤凰温泉酒店超级充电站（新国标）,江苏,asia_pacific,400 910 0707,5142,中国大陆
cnsc8198,"['supercharger', 'standard charger']",江苏省连云港海州区海连中路7号苏宁广场,34.6040380000,119.1918140000,连云港,连云港索菲特大酒店超级充电站（新国标）,江苏,asia_pacific,400 910 0707,5139,中国大陆
cnsc8199,"['supercharger', 'standard charger']",浙江省杭州市滨江区浦沿路773号,30.1794800000,120.1525890000,杭州,杭州滨江滨文路亚朵酒店超级充电站（新国标）,浙江,asia_pacific,400 910 0707,5515,中国大陆
shenzhennanshanmixc,['store'],广东省深圳市南山区华润万象天地SL171号商铺,22.5476800000,113.9629250000,深圳,深圳万象天地体验店,广东,asia_pacific, 0755-32980988,1866,中国大陆
changshaifs,['store'],湖南省长沙市芙蓉区解放西路270号长沙国金中心一层L141号商铺,28.1973100000,112.9865880000,长沙,长沙国金中心体验店,湖南,asia_pacific, 0731-82840020,1405,中国大陆
cnsc8200,"['supercharger', 'standard charger']",上海虹口区天潼路328号,31.2516080000,121.4933160000,上海,上海星荟中心超级充电站（新国标）,上海,asia_pacific,400 910 0707,6290,中国大陆
chengduxipu,"['store', 'service', 'standard charger']",四川省成都市高新西区迪康大道3号,30.7521000000,103.9673910000,成都,成都犀浦特斯拉中心,四川,asia_pacific, 028-63213318,3611,中国大陆
cnsc8201,"['supercharger', 'standard charger']",广东省清远市佛冈县石角镇北园路（地上）,23.8813420000,113.5291080000,清远,清远佛冈篁胜国际温泉花园酒店超级充电站（新国标）,广东,asia_pacific,400 910 0707,6396,中国大陆
cndc49484,['destination charger'],云南昆明滇池国家旅游度假区海宏路前卫西路地下停车场L011-L014号车位,24.9917900000,102.6831350000,昆明,公园1903(新国标),云南,asia_pacific,0871-63641903,57859,
cndc48811,['destination charger'],西安市新城区建工路19-1号地面停车场,34.2493300000,109.0178480000,西安,陕西世纪金源大饭店(新国标),陕西,asia_pacific,029-68608888,57855,中国大陆
cndc47922,['destination charger'],河南许昌文峰路89号,34.0315800000,113.8449660000,许昌,许昌三鼎华悦大酒店(新国标),河南,asia_pacific,0374-2099119,57852,中国大陆
cnsc8203,"['supercharger', 'standard charger']",广西壮族自治区南宁市青秀区中柬路8号龙光商业广场地下车库地下三层A2区（入口：中柬路）,22.8149968000,108.4056240000,南宁,青秀蓝鲸天地超级充电站（新国标）,广西,asia_pacific,400 910 0707,6647,中国大陆
cndc39852,['destination charger'],北京市海淀区西小口路66号中关村东升科技园B-6楼地下二层,40.0525980000,116.3636140000,北京,北京中关村东升科技园（新国标）,北京,asia_pacific,010-82718899,0,
cnsc8205,"['supercharger', 'standard charger']",安徽省芜湖市镜湖区文化路30号,31.3458120000,118.3895260000,芜湖,天泰国际大酒店超级充电站（新国标）,安徽,asia_pacific,400 910 0707,6389,中国大陆
cndc5406,['destination charger'],乐山市峨眉山市佛光南路神龙大酒店旁浅水湾半岛地下停车场272和274 车位,29.5976250000,103.4880410000,乐山,峨眉山市佛光南路浅水湾半岛(新国标),四川,asia_pacific,0833-5499595,57703,
cndc40618,['destination charger'],四川西昌市胜利南路243-255号,27.8837640000,102.2548330000,凉山彝族自治州,西昌天季酒店(新国标),四川,asia_pacific,0834-6950974,57819,中国大陆
cndc22884,['destination charger'],四川省成都市武侯区世纪城路88号洲际大饭店地面停车场,30.5652200000,104.0781200000,成都,成都世纪城天堂洲际大饭店(新国标),四川,asia_pacific,028-85349999转礼宾部,57742,中国大陆
cndc41102,['destination charger'],绵阳市江油市太平镇建新南路280号,31.7565520000,104.7323010000,绵阳,绵阳江油戴斯大酒店目的地充电站(新国标),四川,asia_pacific,(0816)5151515,60059,中国大陆
cndc25591,['destination charger'],四川省成都市青羊区人民南路一段122-124号酒店停车场,30.6601130000,104.0718560000,成都,成都城市名人酒店(新国标),四川,asia_pacific,028-86833333,57762,中国大陆
cndc43110,['destination charger'],山东潍坊奎文区虞河路2948号,36.7009720000,119.1345480000,潍坊,潍坊爱丽舍数码酒店(新国标),山东,asia_pacific,0536-6100151,57822,
cndc37462,['destination charger'],山东省济宁市高新区327国道北同通达驾校对面,35.4596640000,116.7042780000,济宁,济宁宝丰汽车销售公司(新国标),山东,asia_pacific,13963720095（9am-5pm),57833,中国大陆
cndc26777,['destination charger'],山东省青岛市崂山区东海东路58号C17,36.0743580000,120.4462790000,青岛,青岛U酒店（新国标）,山东,asia_pacific,0532-88898889,0,
cndc27151,['destination charger'],山东省烟台市莱山区港城东大街299号,37.4669910000,121.4800270000,烟台,烟台南山皇冠假日酒店(新国标),山东,asia_pacific,0535-6899999,60007,
cndc5310,['destination charger'],山东省德州市晶华大道188号德州柳湖书院酒店露天停车场（酒店门口附近）,37.4497490000,116.3819640000,德州,德州柳湖书院酒店(新国标),山东,asia_pacific,0534-2297588,57655,
cndc22942,['destination charger'],河北省秦皇岛市抚宁县华贸一路远洋蔚蓝海岸地上停车场,39.7775470000,119.4115230000,秦皇岛,远洋蔚蓝海岸(新国标),河北,asia_pacific,0335-3597008,57748,中国大陆
cndc6353,['destination charger'],河北省秦皇岛市北戴河区黄金海岸阿那亚国际社区地面停车场,39.6635610000,119.3172250000,秦皇岛,阿那亚国际社区(新国标),河北,asia_pacific,4008109988/0335-7168188,57729,
cndc5481,['destination charger'],河北省唐山市路南区新华西道2-4号唐山银泰城B2F,39.6313620000,118.1816780000,唐山,银泰-唐山银泰城(新国标),河北,asia_pacific,0315-3739888,57661,中国大陆
cndc43026,['destination charger'],河北秦皇岛黄金海岸海滨,39.6378575400,119.3169858000,秦皇岛,阿尔卡迪亚海滨温泉度假酒店(新国标),河北,asia_pacific,0335-5967777,57846,中国大陆
cndc50796,['destination charger'],北京市顺义区李天路楼台段14号,40.0394050000,116.5965800000,北京,黑骑士球员体育俱乐部(新国标),北京,asia_pacific,010-64569900,60058,中国大陆
cndc49222,['destination charger'],天津市西青区柳青镇一经路立交桥北27人俱乐部地面停车场,39.1715630000,117.0039700000,天津,天津27人高尔夫球场(新国标),天津,asia_pacific,022-27922792,45180,中国大陆
cndc53357,['destination charger'],河南省郑州市金水区金水路288号希尔顿酒店,34.7690230000,113.7139620000,郑州,郑州希尔顿酒店(新国标),河南,asia_pacific,0371-89960888,57772,中国大陆
cndc5472,['destination charger'],河南省郑州市东风南路与商鼎路交汇处西100米安泰广场地面露天停车场,34.7611810000,113.7724530000,郑州,泰宏国际广场(新国标),河南,asia_pacific,0371-86560999,57681,中国大陆
cndc5425,['destination charger'],河南省驻马店市遂平县嵖岈山风景区河南遂平嵖岈山风景区南门停车场,33.1263950000,113.7436790000,驻马店,河南遂平嵖岈山风景区(新国标),河南,asia_pacific,0396-4779318,57689,
cndc47962,['destination charger'],甘肃省天水市成纪大道北侧,34.5916200000,105.7375640000,天水,皇城国际饭店(新国标),甘肃,asia_pacific,0938-8395566,57842,中国大陆
cndc28378,['destination charger'],甘肃省兰州市七里河区西津西路606号兰州老街东地下车库,36.0824200000,103.7355800000,兰州,兰州老街（新国标）,甘肃,asia_pacific,0931-8125119,0,
cndc5548,['destination charger'],辽宁省沈阳市沈河区青年大街167号北方国际传媒中心B2-D13,41.7739410000,123.4425270000,沈阳,沈阳北方国际传媒中心目的地充电站(新国标),辽宁,asia_pacific,024-23181860/23181028,57702,中国大陆
cndc53363,['destination charger'],辽宁省大连市中山区青泥街57号麦凯乐总店地下停车场2层,38.9213490000,121.6404430000,大连,大连麦凯乐总店(新国标),辽宁,asia_pacific,0411-82300666,58221,中国大陆
cndc5402,['destination charger'],重庆市北碚区云华路9号重庆寄北精品文化酒店地下负一层,29.8128870000,106.4027750000,重庆,重庆寄北精品文化酒店目的地充电站(新国标),重庆,asia_pacific,023-60315678,57644,
